timestamp,elapsed_s,vllm:kv_cache_usage_perc,vllm:num_requests_running,vllm:num_requests_waiting,vllm:num_preemptions_total,vllm:prompt_tokens_total,vllm:generation_tokens_total,vllm:prefix_cache_queries_total,vllm:prefix_cache_hits_total
1772061762.247576,0.01717233657836914,0.0,0.0,0.0,0.0,2110605.0,26880.0,4315596.0,2050336.0
1772061762.5642643,0.3338606357574463,0.0,0.0,0.0,0.0,2110605.0,26880.0,4315596.0,2050336.0
1772061762.8816082,0.6512045860290527,0.0,0.0,0.0,0.0,2110605.0,26880.0,4315596.0,2050336.0
1772061763.1997025,0.9692988395690918,0.0,0.0,0.0,0.0,2110605.0,26880.0,4315596.0,2050336.0
1772061763.5247898,1.2943861484527588,0.04826546003016596,16.0,0.0,0.0,2110784.0,26882.0,4318460.0,2050336.0
1772061763.8454103,1.615006685256958,0.04826546003016596,16.0,0.0,0.0,2113469.0,27314.0,4318460.0,2050336.0
1772061764.1659858,1.935582160949707,0.04826546003016596,16.0,0.0,0.0,2113469.0,27842.0,4318460.0,2050336.0
1772061764.4855914,2.255187749862671,0.04826546003016596,16.0,0.0,0.0,2113469.0,28338.0,4318460.0,2050336.0
1772061764.805317,2.574913263320923,0.04826546003016596,16.0,0.0,0.0,2113469.0,28818.0,4318460.0,2050336.0
1772061765.1249175,2.8945138454437256,0.04826546003016596,16.0,0.0,0.0,2113469.0,29298.0,4318460.0,2050336.0
1772061765.4451308,3.2147271633148193,0.04826546003016596,16.0,0.0,0.0,2113469.0,29762.0,4318460.0,2050336.0
1772061765.765531,3.5351274013519287,0.04826546003016596,16.0,0.0,0.0,2113469.0,30226.0,4318460.0,2050336.0
1772061766.0854404,3.855036735534668,0.04826546003016596,16.0,0.0,0.0,2113469.0,30690.0,4318460.0,2050336.0
1772061766.4109654,4.180561780929565,0.0,0.0,0.0,0.0,2113469.0,30976.0,4318460.0,2050336.0
1772061766.72985,4.499446392059326,0.02564102564102566,4.0,3.0,0.0,2116941.0,30977.0,4335675.0,2050336.0
1772061767.048446,4.818042278289795,0.0490196078431373,6.0,10.0,0.0,2116941.0,30978.0,4346069.0,2050336.0
1772061767.3670251,5.136621475219727,0.0678733031674208,9.0,7.0,0.0,2123761.0,30981.0,4359959.0,2050336.0
1772061767.6854663,5.455062627792358,0.10105580693815985,13.0,3.0,0.0,2141078.0,30994.0,4380876.0,2050336.0
1772061768.003999,5.773595333099365,0.11764705882352944,15.0,1.0,0.0,2148024.0,31004.0,4391325.0,2050336.0
1772061768.322224,6.091820240020752,0.12669683257918551,16.0,0.0,0.0,2155017.0,31016.0,4394830.0,2050336.0
1772061768.641681,6.4112772941589355,0.1206636500754148,16.0,0.0,0.0,2168925.0,31239.0,4394830.0,2050336.0
1772061768.961099,6.7306952476501465,0.1206636500754148,16.0,0.0,0.0,2168925.0,31687.0,4394830.0,2050336.0
1772061769.2807326,7.050328969955444,0.1206636500754148,16.0,0.0,0.0,2168925.0,32135.0,4394830.0,2050336.0
1772061769.6011162,7.370712518692017,0.1206636500754148,16.0,0.0,0.0,2168925.0,32567.0,4394830.0,2050336.0
1772061769.9205415,7.69013786315918,0.1206636500754148,16.0,0.0,0.0,2168925.0,32999.0,4394830.0,2050336.0
1772061770.2402246,8.009820938110352,0.1206636500754148,16.0,0.0,0.0,2168925.0,33415.0,4394830.0,2050336.0
1772061770.5606093,8.33020567893982,0.1206636500754148,16.0,0.0,0.0,2168925.0,33831.0,4394830.0,2050336.0
1772061770.880152,8.6497483253479,0.1206636500754148,16.0,0.0,0.0,2168925.0,34263.0,4394830.0,2050336.0
1772061771.1997645,8.969360828399658,0.1206636500754148,16.0,0.0,0.0,2168925.0,34679.0,4394830.0,2050336.0
1772061771.5385666,9.308162927627563,0.02413273001508298,2.0,0.0,0.0,2168925.0,35071.0,4403891.0,2053600.0
1772061771.8582048,9.627801179885864,0.044494720965309154,3.0,6.0,0.0,2177986.0,35073.0,4430658.0,2063392.0
1772061772.1822493,9.951845645904541,0.06485671191553544,4.0,9.0,0.0,2177986.0,35074.0,4448626.0,2069920.0
1772061772.5009875,10.270583868026733,0.09200603318250378,6.0,10.0,0.0,2186859.0,35076.0,4475588.0,2079712.0
1772061772.8196638,10.58926010131836,0.11085972850678738,7.0,9.0,0.0,2195758.0,35079.0,4493581.0,2086240.0
1772061773.1380513,10.907647609710693,0.1357466063348416,9.0,7.0,0.0,2213726.0,35084.0,4520550.0,2096032.0
1772061773.4564307,11.226027011871338,0.15384615384615385,10.0,6.0,0.0,2222739.0,35090.0,4538568.0,2102560.0
1772061773.7746124,11.544208765029907,0.169683257918552,11.0,5.0,0.0,2240732.0,35098.0,4556570.0,2109088.0
1772061774.0930345,11.862630844116211,0.19683257918552033,13.0,3.0,0.0,2249675.0,35107.0,4583610.0,2118880.0
1772061774.4113736,12.180969953536987,0.2149321266968326,14.0,2.0,0.0,2258684.0,35117.0,4601604.0,2125408.0
1772061774.7299116,12.499507904052734,0.24660633484162897,16.0,0.0,0.0,2285692.0,35142.0,4628675.0,2135200.0
1772061775.0493338,12.81893014907837,0.24585218702865763,16.0,0.0,0.0,2294733.0,35156.0,4628675.0,2135200.0
1772061775.3689027,13.138499021530151,0.2413273001508296,16.0,0.0,0.0,2312745.0,35604.0,4628675.0,2135200.0
1772061775.6884298,13.45802617073059,0.2413273001508296,16.0,0.0,0.0,2312745.0,36036.0,4628675.0,2135200.0
1772061776.0088968,13.778493165969849,0.2413273001508296,16.0,0.0,0.0,2312745.0,36468.0,4628675.0,2135200.0
1772061776.3286507,14.098247051239014,0.2413273001508296,16.0,0.0,0.0,2312745.0,36884.0,4628675.0,2135200.0
1772061776.6480248,14.41762113571167,0.2413273001508296,16.0,0.0,0.0,2312745.0,37284.0,4628675.0,2135200.0
1772061776.9684734,14.738069772720337,0.2413273001508296,16.0,0.0,0.0,2312745.0,37716.0,4628675.0,2135200.0
1772061777.2880924,15.05768871307373,0.24208144796380093,16.0,0.0,0.0,2312745.0,38132.0,4628675.0,2135200.0
1772061777.6077578,15.377354145050049,0.2435897435897436,16.0,0.0,0.0,2312745.0,38548.0,4628675.0,2135200.0
1772061777.9272316,15.69682788848877,0.24660633484162897,16.0,0.0,0.0,2312745.0,38964.0,4628675.0,2135200.0
1772061778.2505438,16.020140171051025,0.07390648567119151,4.0,0.0,0.0,2312745.0,39163.0,4645457.0,2144448.0
1772061778.569835,16.339431285858154,0.07013574660633481,3.0,8.0,0.0,2329527.0,39169.0,4695481.0,2171104.0
1772061778.888915,16.65851140022278,0.09879336349924583,4.0,9.0,0.0,2329527.0,39170.0,4728937.0,2189056.0
1772061779.2077167,16.97731304168701,0.1244343891402715,5.0,11.0,0.0,2346135.0,39172.0,4762411.0,2207008.0
1772061779.5262852,17.295881509780884,0.1508295625942685,6.0,10.0,0.0,2362810.0,39175.0,4795893.0,2224960.0
1772061779.8448076,17.61440396308899,0.17647058823529416,7.0,9.0,0.0,2379551.0,39179.0,4829419.0,2242912.0
1772061780.1634665,17.93306279182434,0.20286576168929105,8.0,8.0,0.0,2396266.0,39184.0,4862895.0,2260864.0
1772061780.4820075,18.251603841781616,0.2285067873303167,9.0,7.0,0.0,2413025.0,39190.0,4896395.0,2278816.0
1772061780.8002217,18.569818019866943,0.2549019607843137,10.0,6.0,0.0,2429748.0,39197.0,4929934.0,2297312.0
1772061781.1186707,18.888267040252686,0.2812971342383107,11.0,5.0,0.0,2446551.0,39205.0,4963337.0,2315808.0
1772061781.4370928,19.20668911933899,0.3076923076923077,12.0,4.0,0.0,2463224.0,39214.0,4996817.0,2334304.0
1772061781.755425,19.52502131462097,0.3340874811463047,13.0,3.0,0.0,2480051.0,39224.0,5030465.0,2352800.0
1772061782.0739946,19.84359097480774,0.3604826546003017,14.0,2.0,0.0,2496763.0,39235.0,5064091.0,2370752.0
1772061782.3922403,20.161836624145508,0.38612368024132726,15.0,1.0,0.0,2513454.0,39247.0,5097673.0,2388704.0
1772061782.7106264,20.480222702026367,0.41251885369532426,16.0,0.0,0.0,2530243.0,39260.0,5114488.0,2397952.0
