timestamp,elapsed_s,vllm:kv_cache_usage_perc,vllm:num_requests_running,vllm:num_requests_waiting,vllm:num_preemptions_total,vllm:prompt_tokens_total,vllm:generation_tokens_total,vllm:prefix_cache_queries_total,vllm:prefix_cache_hits_total
1772064394.9590185,0.0175020694732666,0.0,0.0,0.0,114.0,16811083.0,512487.0,38803186.0,10538368.0
1772064395.276167,0.33465051651000977,0.0,0.0,0.0,114.0,16811083.0,512487.0,38803186.0,10538368.0
1772064395.5938296,0.652313232421875,0.0,0.0,0.0,114.0,16811083.0,512487.0,38803186.0,10538368.0
1772064395.912551,0.9710345268249512,0.0,0.0,0.0,114.0,16811083.0,512487.0,38803186.0,10538368.0
1772064396.2326922,1.2911758422851562,0.07843137254901966,26.0,0.0,114.0,16811185.0,512489.0,38805814.0,10538368.0
1772064396.5534437,1.6119272708892822,0.09653092006033182,32.0,0.0,114.0,16814317.0,512865.0,38806420.0,10538368.0
1772064396.8737772,1.9322607517242432,0.09653092006033182,32.0,0.0,114.0,16814317.0,513633.0,38806420.0,10538368.0
1772064397.1942723,2.252755880355835,0.09653092006033182,32.0,0.0,114.0,16814317.0,514337.0,38806420.0,10538368.0
1772064397.514769,2.5732526779174805,0.09653092006033182,32.0,0.0,114.0,16814317.0,515041.0,38806420.0,10538368.0
1772064397.8351367,2.893620252609253,0.09653092006033182,32.0,0.0,114.0,16814317.0,515745.0,38806420.0,10538368.0
1772064398.1554835,3.2139670848846436,0.09653092006033182,32.0,0.0,114.0,16814317.0,516417.0,38806420.0,10538368.0
1772064398.4758682,3.5343518257141113,0.09653092006033182,32.0,0.0,114.0,16814317.0,517089.0,38806420.0,10538368.0
1772064398.7962775,3.8547611236572266,0.09653092006033182,32.0,0.0,114.0,16814317.0,517761.0,38806420.0,10538368.0
1772064399.1169996,4.175483226776123,0.09653092006033182,32.0,0.0,114.0,16814317.0,518465.0,38806420.0,10538368.0
1772064399.4375112,4.495994806289673,0.09653092006033182,32.0,0.0,114.0,16814317.0,519105.0,38806420.0,10538368.0
1772064399.7580512,4.816534757614136,0.09653092006033182,32.0,0.0,114.0,16814317.0,519809.0,38806420.0,10538368.0
1772064400.0785177,5.137001276016235,0.09653092006033182,32.0,0.0,114.0,16814317.0,520481.0,38806420.0,10538368.0
1772064400.4064362,5.464919805526733,0.012066365007541435,3.0,0.0,114.0,16815915.0,520680.0,38811208.0,10538368.0
1772064400.726486,5.7849695682525635,0.043740573152337814,10.0,5.0,114.0,16815915.0,520681.0,38823956.0,10538368.0
1772064401.0453422,6.103825807571411,0.09351432880844646,19.0,13.0,114.0,16828675.0,520693.0,38841411.0,10538368.0
1772064401.3641214,6.422605037689209,0.11613876319758676,24.0,8.0,114.0,16836588.0,520707.0,38850932.0,10538368.0
1772064401.6829967,6.741480350494385,0.13876319758672695,29.0,3.0,114.0,16844568.0,520726.0,38860628.0,10538368.0
1772064402.0019658,7.0604493618011475,0.15384615384615385,32.0,0.0,114.0,16852483.0,520750.0,38865457.0,10538368.0
1772064402.3223236,7.380807161331177,0.1470588235294118,32.0,0.0,114.0,16865389.0,521098.0,38865457.0,10538368.0
1772064402.6427352,7.701218843460083,0.15610859728506787,32.0,0.0,114.0,16865389.0,521802.0,38865457.0,10538368.0
1772064402.9630046,8.021488189697266,0.16515837104072395,32.0,0.0,114.0,16865389.0,522474.0,38865457.0,10538368.0
1772064403.2834213,8.341904878616333,0.16892911010558065,32.0,0.0,114.0,16865389.0,523114.0,38865457.0,10538368.0
1772064403.603229,8.661712646484375,0.16892911010558065,32.0,0.0,114.0,16865389.0,523786.0,38865457.0,10538368.0
1772064403.9235687,8.982052326202393,0.16892911010558065,32.0,0.0,114.0,16865389.0,524394.0,38865457.0,10538368.0
1772064404.243751,9.302234649658203,0.16892911010558065,32.0,0.0,114.0,16865389.0,525034.0,38865457.0,10538368.0
1772064404.562661,9.621144533157349,0.16892911010558065,32.0,0.0,114.0,16865389.0,525674.0,38865457.0,10538368.0
1772064404.8829443,9.941427946090698,0.16892911010558065,32.0,0.0,114.0,16865389.0,526282.0,38865457.0,10538368.0
